Year,qDef,qLen,HNum,HId,Taxon,Species,Voucher,HLen,Haccn,HspNum,hspScore,Media,State_Year,Host,Field,Latitude,Long,Lat,Clade,Genus,State
2011,WISO_5-49.2,902,1,ref|HQ643551|,Pythium heterothallicum voucher CBS122656,Pythium heterothallicum,voucher CBS122656,902,HQ643551,,1532,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade I,Pythium,Wisconsin
2011,WISO_5-52.1,669,0,HQ643553,Pythium heterothallicum voucher CBS45067,Pythium heterothallicum,voucher CBS45067,669,HQ643553,,952,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade I,Pythium,Wisconsin
2011,WISO_5-53.1,854,1,ref|HQ643512|,Pythium conidiophorum voucher BR260,Pythium conidiophorum,voucher BR260,854,HQ643512,,1476,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade B,Pythium,Wisconsin
2011,WISO_5-54.1r_2,595,0,HQ643606,Pythium irregulare voucher BR995,Pythium irregulare,voucher BR995,595,HQ643606,,1068.56,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade F,Pythium,Wisconsin
2011,WISO_5-59,844,1,ref|HQ643553|,Pythium heterothallicum voucher CBS45067,Pythium heterothallicum,voucher CBS45067,844,HQ643553,,1410,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade I,Pythium,Wisconsin
2011,WISO_5-6.1,926,1,ref|HQ643476|,Pythium attrantheridium voucher DAOM230386,Pythium attrantheridium,voucher DAOM230386,926,HQ643476,,1510,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade F,Pythium,Wisconsin
2011,WISO_5-62.1,906,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,906,HQ643849,,1478,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade F,Pythium,Wisconsin
2011,WISO_5-62.2,907,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,907,HQ643845,,1506,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade F,Pythium,Wisconsin
2011,WISO_5-64,970,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,970,HQ643849,,1776,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade F,Pythium,Wisconsin
2011,WISO_5-65,913,1,ref|HQ643645|,Pythium irregulare voucher BR1068,Pythium irregulare,voucher BR1068,913,HQ643645,,1560,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade F,Pythium,Wisconsin
2011,WISO_5-66,922,1,ref|HQ643476|,Pythium attrantheridium voucher DAOM230386,Pythium attrantheridium,voucher DAOM230386,922,HQ643476,,1654,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade F,Pythium,Wisconsin
2011,WISO_5-67,877,1,ref|HQ643553|,Pythium heterothallicum voucher CBS45067,Pythium heterothallicum,voucher CBS45067,877,HQ643553,,1524,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade I,Pythium,Wisconsin
2011,WISO_5-8,666,0,HQ643553,Pythium heterothallicum voucher CBS45067,Pythium heterothallicum,voucher CBS45067,666,HQ643553,,966.84,C,WISO,SO,WISO_5,North,-90.102997,44.757461,Pythium Clade I,Pythium,Wisconsin
2011,WISO_6-3,928,1,ref|HQ643476|,Pythium attrantheridium voucher DAOM230386,Pythium attrantheridium,voucher DAOM230386,928,HQ643476,,1642,C,WISO,SO,WISO_6,North,-89.850502,44.850452,Pythium Clade F,Pythium,Wisconsin
2011,WISO_6-33.1R,964,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,964,HQ643849,,1776,C,WISO,SO,WISO_6,North,-89.850502,44.850452,Pythium Clade F,Pythium,Wisconsin
2011,WISO_6-34.1H,925,1,ref|HQ643748|,Pythium pleroticum voucher CBS77681,Pythium pleroticum,voucher CBS77681,925,HQ643748,,1704,C,WISO,SO,WISO_6,North,-89.850502,44.850452,Pythium Clade E,Pythium,Wisconsin
2011,WISO_6-40.1R,1014,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,1014,HQ643848,,1786,C,WISO,SO,WISO_6,North,-89.850502,44.850452,Pythium Clade F,Pythium,Wisconsin
2011,WISO_6-49.1R,878,1,ref|HQ643566|,Pythium inflatum voucher CBS16868,Pythium inflatum,voucher CBS16868,878,HQ643566,,1506,C,WISO,SO,WISO_6,North,-89.850502,44.850452,Pythium Clade B,Pythium,Wisconsin
2011,WISO_6-49.1r_1,823,1,ref|HQ643566|,Pythium inflatum voucher CBS16868,Pythium inflatum,voucher CBS16868,823,HQ643566,,1510,C,WISO,SO,WISO_6,North,-89.850502,44.850452,Pythium Clade B,Pythium,Wisconsin
2012,C-ARSO2_1-13,917,1,ref|HQ643347|,taxon=67593,Phytophthora sojae,"voucher CBS38261 	",826,HQ643347,1,1652,C,ARSO2,SO,ARSO2_1,South,-91.281683,33.797317,Phytophthora Clade 7,Phytophthora,Arkansas
2012,C-ARSO2_2-1,929,1,ref|HQ643347|,taxon=67593,Phytophthora sojae,"voucher CBS38261 	",826,HQ643347,1,1652,C,ARSO2,SO,ARSO2_2,South,-91.420917,34.468583,Phytophthora Clade 7,Phytophthora,Arkansas
2012,C-ARSO2_2-10,942,1,ref|HQ643347|,taxon=67593,Phytophthora sojae,"voucher CBS38261 	",826,HQ643347,1,1652,C,ARSO2,SO,ARSO2_2,South,-91.420917,34.468583,Phytophthora Clade 7,Phytophthora,Arkansas
2012,C-ARSO2_2-12,989,1,ref|HQ643850|,taxon=82950,Pythium sylvaticum,voucher BR171,938,HQ643850,1,1826,C,ARSO2,SO,ARSO2_2,South,-91.420917,34.468583,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_3-1,775,1,ref|HQ643430|,taxon=944627,Pythium aff. torulosum,voucher BR897,805,HQ643430,1,1514,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_3-11,781,1,ref|HQ643682|,taxon=289618,Pythium lutarium,voucher CBS22288,816,HQ643682,1,1534,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_3-12,877,1,ref|HQ643565|,taxon=255163,Pythium hypogynum,voucher CBS23494,903,HQ643565,1,1626,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade E,Pythium,Arkansas
2012,C-ARSO2_3-13,873,1,ref|HQ643747|,taxon=289605,Pythium pleroticum,voucher Lev2114,900,HQ643747,1,1684,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade E,Pythium,Arkansas
2012,C-ARSO2_3-14,948,1,ref|HQ643606|,taxon=36331,Pythium irregulare,voucher BR995,970,HQ643606,1,1768,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_3-15,879,1,ref|HQ643565|,taxon=255163,Pythium hypogynum,voucher CBS23494,903,HQ643565,1,1692,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade E,Pythium,Arkansas
2012,C-ARSO2_3-16,787,1,ref|HQ643682|,taxon=289618,Pythium lutarium,voucher CBS22288,816,HQ643682,1,1520,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_3-17,779,1,ref|HQ643430|,taxon=944627,Pythium aff. torulosum,voucher BR897,805,HQ643430,1,1474,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_3-18,785,1,ref|HQ643682|,taxon=289618,Pythium lutarium,voucher CBS22288,816,HQ643682,1,1536,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_3-3,,,AB160844,,Pythium arrhenomanes,,756,AB160844,1,1097.65,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_3-4,778,1,ref|HQ643420|,taxon=944620,Pythium aff. dissotocum,voucher BR907,808,HQ643420,1,1514,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_3-5,633,1,ref|HQ643425|,taxon=944622,Pythium aff. hypogynum,voucher BR116,769,HQ643425,1,1216,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade E,Pythium,Arkansas
2012,C-ARSO2_3-6,775,1,ref|HQ643682|,taxon=289618,Pythium lutarium,voucher CBS22288,816,HQ643682,1,1528,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_3-7,932,1,ref|HQ643582|,taxon=36331,Pythium irregulare,voucher BR947,965,HQ643582,1,1762,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_3-8,,,HQ643682,,Pythium lutarium,voucher CBS22288,779,HQ643682,1,1154.22,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_3-9,934,1,ref|HQ643596|,taxon=36331,Pythium irregulare,voucher CBS25028,968,HQ643596,1,1832,C,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_4-1,901,1,ref|HQ643659|,,Pythium sp.,B35,873,HQ643659,1,1657.74,C,ARSO2,SO,ARSO2_4,South,-90.076433,35.669367,Pythium sp.,Pythium,Arkansas
2012,C-ARSO2_4-12,781,1,ref|HQ643434|,taxon=289612,Pythium amasculinum,voucher CBS55288,804,HQ643434,1,1494,C,ARSO2,SO,ARSO2_4,South,-90.076433,35.669367,Pythium Clade D,Pythium,Arkansas
2012,C-ARSO2_4-13,888,1,ref|HQ643409|,taxon=65069,Pythium acanthicum,voucher CBS37734,806,HQ643409,1,1524,C,ARSO2,SO,ARSO2_4,South,-90.076433,35.669367,Pythium Clade D,Pythium,Arkansas
2012,C-ARSO2_4-13,888,1,ref|HQ643409|,,Pythium acanthophoron,,806,HQ643409,2,1407.96,C,ARSO2,SO,ARSO2_4,South,-90.076433,35.669367,Pythium Clade J,Pythium,Arkansas
2012,C-ARSO2_4-4,756,1,ref|HQ643434|,taxon=289612,Pythium amasculinum,voucher CBS55288,804,HQ643434,1,1484,C,ARSO2,SO,ARSO2_4,South,-90.076433,35.669367,Pythium Clade D,Pythium,Arkansas
2012,C-ARSO2_4-7,,,JN863983,,Pythium sp.,D92,686,JN863983,1,1291.01,C,ARSO2,SO,ARSO2_4,South,-90.076433,35.669367,Pythium sp.,Pythium,Arkansas
2012,C-ARSO2_5-1,901,1,ref|HQ643694|,taxon=82940,Pythium middletonii,"voucher CBS52874 	",873,HQ643694,1,1740,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade E,Pythium,Arkansas
2012,C-ARSO2_5-11,917,1,ref|HQ643731|,taxon=82944,Pythium paroecandrum,voucher CBS15764,962,HQ643731,1,1626,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-12,773,1,ref|HQ643489|,taxon=83917,Pythium catenulatum,voucher CBS46175,806,HQ643489,1,1386,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_5-13,942,1,ref|HQ643642|,taxon=36331,Pythium irregulare,voucher BR598,966,HQ643642,1,1804,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-14,735,1,ref|HQ643590|,taxon=36331,Pythium irregulare,voucher BR918,968,HQ643590,1,1350,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-15,752,1,ref|HQ643734|,taxon=82944,Pythium paroecandrum,voucher BR773,883,HQ643734,1,1314,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-16,945,1,ref|HQ643736|,taxon=82944,Pythium paroecandrum,voucher ADC9910,962,HQ643736,1,1710,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-17,,,DQ916372,,Phytopythium mercuriale,strain STE-U 6207 ,829,DQ916372,1,1538.8,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Phytopythium,Phytopythium,Arkansas
2012,C-ARSO2_5-19,1011,1,ref|HQ643850|,taxon=82950,Pythium sylvaticum,"voucher BR171 	",938,HQ643850,1,1870,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-2,,,HQ643736,,Pythium paroecandrum,voucher ADC9910,656,HQ643736,1,1065.78,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-20,1026,1,ref|HQ643590|,taxon=36331,Pythium irregulare,"voucher BR918 	",968,HQ643590,1,1928,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-21,942,1,ref|HQ643649|,taxon=36331,Pythium irregulare,voucher BR1039,963,HQ643649,1,1802,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-22,943,1,ref|HQ643736|,taxon=82944,Pythium paroecandrum,voucher ADC9910,962,HQ643736,1,1724,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-23,936,1,ref|HQ643649|,taxon=36331,Pythium irregulare,voucher BR1039,963,HQ643649,1,1836,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-3,778,1,ref|HQ643566|,taxon=82938,Pythium inflatum,voucher CBS16868,809,HQ643566,1,1500,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_5-4,,,HQ643736,,Pythium paroecandrum,voucher ADC9910,925,HQ643736,1,1398.05,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-5,927,1,ref|HQ643736|,taxon=82944,Pythium paroecandrum,voucher ADC9910,962,HQ643736,1,1696,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_5-7,,,JN863964,,Pythium sp.,B35,843,JN863964,1,1515.01,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium sp.,Pythium,Arkansas
2012,C-ARSO2_5-8,935,1,ref|HQ643582|,taxon=36331,Pythium irregulare,voucher BR947,965,HQ643582,1,1822,C,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-1,950,1,ref|HQ643642|,taxon=36331,Pythium irregulare,voucher BR598,966,HQ643642,1,1876,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-10,,,HQ643622,,Pythium irregulare,voucher BR821,940,HQ643622,1,1362.37,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-11,940,1,ref|HQ643611|,taxon=36331,Pythium irregulare,voucher BR970,965,HQ643611,1,1854,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-16,829,1,ref|HQ643868|,taxon=65071,Pythium ultimum,voucher DAOM232337,855,HQ643868,1,1640,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade I,Pythium,Arkansas
2012,C-ARSO2_6-18,,,HQ643622,,Pythium irregulare,voucher BR821,939,HQ643622,1,1233.52,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-19,859,1,ref|HQ643414|,taxon=289603,Pythium acrogynum,voucher CBS54988,899,HQ643414,1,1576,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade E,Pythium,Arkansas
2012,C-ARSO2_6-2,791,1,ref|HQ643430|,taxon=944627,Pythium aff. torulosum,voucher BR897,805,HQ643430,1,1534,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_6-20,1014,1,ref|HQ643731|,taxon=82944,Pythium paroecandrum,"voucher CBS15764 	",962,HQ643731,1,1704,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-22,947,1,ref|HQ643649|,taxon=36331,Pythium irregulare,voucher BR1039,963,HQ643649,1,1858,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-23,943,1,ref|HQ643649|,taxon=36331,Pythium irregulare,voucher BR1039,963,HQ643649,1,1852,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-24,,3,JN863989,,Pythium sp.,strain E41,,JN863989,,1689.46,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium sp.,Pythium,Arkansas
2012,C-ARSO2_6-3,778,1,ref|HQ643420|,taxon=944620,Pythium aff. dissotocum,voucher BR907,808,HQ643420,1,1518,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade B,Pythium,Arkansas
2012,C-ARSO2_6-4,833,1,ref|HQ643868|,taxon=65071,Pythium ultimum,voucher DAOM232337,855,HQ643868,1,1640,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade I,Pythium,Arkansas
2012,C-ARSO2_6-5,942,1,ref|HQ643642|,taxon=36331,Pythium irregulare,voucher BR598,966,HQ643642,1,1830,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-6,926,1,ref|HQ643347|,taxon=67593,Phytophthora sojae,"voucher CBS38261 	",826,HQ643347,1,1652,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Phytophthora Clade 7,Phytophthora,Arkansas
2012,C-ARSO2_6-7,920,1,ref|HQ643850|,taxon=82950,Pythium sylvaticum,voucher BR171,938,HQ643850,1,1792,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-8,1019,1,ref|HQ643650|,taxon=36331,Pythium irregulare,voucher BR1022,967,HQ643650,1,1934,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,C-ARSO2_6-9,1025,1,ref|HQ643736|,taxon=82944,Pythium paroecandrum,"voucher ADC9910 	",962,HQ643736,1,1774,C,ARSO2,SO,ARSO2_6,South,-94.165667,36.093833,Pythium Clade F,Pythium,Arkansas
2012,V-ARSO2_2-52,809,1,ref|HQ643950|,taxon=82951,Pythium vanterpoolii,voucher CBS11577,848,HQ643950,1,1442,V,ARSO2,SO,ARSO2_2,South,-91.420917,34.468583,Pythium Clade B,Pythium,Arkansas
2012,V-ARSO2_2-58,871,1,ref|HQ643414|,taxon=289603,Pythium acrogynum,voucher CBS54988,899,HQ643414,1,1524,V,ARSO2,SO,ARSO2_2,South,-91.420917,34.468583,Pythium Clade E,Pythium,Arkansas
2012,V-ARSO2_2-65,875,1,ref|HQ643447|,taxon=140044,Pythium aristosporum,"voucher CBS26338 	",836,HQ643447,1,1672,V,ARSO2,SO,ARSO2_2,South,-91.420917,34.468583,Pythium Clade B,Pythium,Arkansas
2012,V-ARSO2_3-41,781,1,ref|HQ643420|,taxon=944620,Pythium aff. dissotocum,voucher BR907,808,HQ643420,1,1526,V,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,V-ARSO2_3-42,780,1,ref|HQ643682|,taxon=289618,Pythium lutarium,voucher CBS22288,816,HQ643682,1,1522,V,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,V-ARSO2_3-43,791,1,ref|HQ643682|,taxon=289618,Pythium lutarium,voucher CBS22288,816,HQ643682,1,1518,V,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,V-ARSO2_3-45,739,1,ref|HQ643950|,taxon=82951,Pythium vanterpoolii,voucher CBS11577,848,HQ643950,1,1380,V,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,V-ARSO2_3-46,724,1,ref|HQ643437|,taxon=289598,Pythium angustatum,voucher CBS52274,820,HQ643437,1,1358,V,ARSO2,SO,ARSO2_3,South,-90.76485,34.729767,Pythium Clade B,Pythium,Arkansas
2012,V-ARSO2_4-41,900,1,ref|HQ643878|,taxon=65071,Pythium ultimum,"voucher ADC9967 	",856,HQ643878,1,1712,V,ARSO2,SO,ARSO2_4,South,-90.076433,35.669367,Pythium Clade I,Pythium,Arkansas
2012,V-ARSO2_4-42,780,1,ref|HQ643682|,taxon=289618,Pythium lutarium,voucher CBS22288,816,HQ643682,1,1532,V,ARSO2,SO,ARSO2_4,South,-90.076433,35.669367,Pythium Clade B,Pythium,Arkansas
2012,V-ARSO2_5-47,,,HQ643745,,Pythium perplexum,voucher BR984,839,HQ643745,1,1247.39,V,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade J,Pythium,Arkansas
2012,V-ARSO2_5-55,755,1,ref|HQ643383|,taxon=126844,Phytopythium helicoides,voucher CBS28631,773,HQ643383,1,1398,V,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Phytopythium,Phytopythium,Arkansas
2012,V-ARSO2_5-64,943,1,ref|HQ643649|,taxon=36331,Pythium irregulare,voucher BR1039,963,HQ643649,1,1842,V,ARSO2,SO,ARSO2_5,South,-94.23246,35.39843,Pythium Clade F,Pythium,Arkansas
2012,C-IASO2_1-13,979,1,ref|DQ091300|,taxon=295492,Pythium rostratifingens,isolate 020172,981,DQ091300,1,1928,C,IASO2,SO,IASO2_1,North,-94.3581,40.7041,Pythium Clade E,Pythium,Iowa
2012,C-IASO2_1-14,1047,1,ref|DQ091300|,taxon=295492,Pythium rostratifingens,isolate 020172,981,DQ091300,1,1914,C,IASO2,SO,IASO2_1,North,-94.3581,40.7041,Pythium Clade E,Pythium,Iowa
2012,C-IASO2_1-2,793,1,ref|HQ643555|,taxon=115416,Pythium heterothallicum,voucher DAOM229140,692,HQ643555,1,1114,C,IASO2,SO,IASO2_1,North,-94.3581,40.7041,Pythium Clade I,Pythium,Iowa
2012,C-IASO2_1-2_1,859,1,ref|DQ091298|,taxon=115416,Pythium heterothallicum,isolate 090014,797,DQ091298,1,1550,C,IASO2,SO,IASO2_1,North,-94.3581,40.7041,Pythium Clade I,Pythium,Iowa
2012,C-IASO2_1-5,1044,1,ref|HQ643761|,taxon=295492,Pythium rostratifingens,voucher CBS115464,1010,HQ643761,1,1918,C,IASO2,SO,IASO2_1,North,-94.3581,40.7041,Pythium Clade E,Pythium,Iowa
2012,C-IASO2_4-1,914,1,ref|HQ643848|,taxon=82950,Pythium sylvaticum,voucher BR599,937,HQ643848,1,1790,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-11,1030,1,ref|HQ643596|,taxon=36331,Pythium irregulare,"voucher CBS25028 	",968,HQ643596,1,1926,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-12,916,1,ref|HQ643848|,taxon=82950,Pythium sylvaticum,voucher BR599,937,HQ643848,1,1792,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-14,963,1,ref|HQ643711|,taxon=82942,Pythium nunn,"voucher CBS80896 	",905,HQ643711,1,1748,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade J,Pythium,Iowa
2012,C-IASO2_4-16,912,1,ref|HQ643848|,taxon=82950,Pythium sylvaticum,voucher BR599,937,HQ643848,1,1770,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-18,916,1,ref|HQ643849|,taxon=82950,Pythium sylvaticum,voucher BR179,937,HQ643849,1,1800,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-24,914,1,ref|HQ643849|,taxon=82950,Pythium sylvaticum,voucher BR179,937,HQ643849,1,1786,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-4,913,1,ref|HQ643849|,taxon=82950,Pythium sylvaticum,voucher BR179,937,HQ643849,1,1802,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-5,909,1,ref|HQ643849|,taxon=82950,Pythium sylvaticum,voucher BR179,937,HQ643849,1,1786,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-6,1053,1,ref|HQ643850|,taxon=82950,Pythium sylvaticum,voucher BR171,938,HQ643850,1,1876,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-7,,2,,,Pythium terrestris,CBS112352,641,JQ898475,,1006.27,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-7_1,1074,1,ref|HQ643850|,taxon=82950,Pythium sylvaticum,voucher BR171,938,HQ643850,1,1876,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_4-8,959,1,ref|HQ643849|,taxon=82950,Pythium sylvaticum,voucher BR179,937,HQ643849,1,1802,C,IASO2,SO,IASO2_4,North,-93.627,42.0289,Pythium Clade F,Pythium,Iowa
2012,C-IASO2_5-25,,1,,,Pythium heterothallicum,BR749,785,HQ643553,,866.79,C,IASO2,SO,IASO2_5,North,-94.7367,40.9929,Pythium Clade I,Pythium,Iowa
2012,C-IASO2_5-6,888,1,ref|HQ643711|,taxon=82942,Pythium nunn,voucher CBS80896,905,HQ643711,1,1678,C,IASO2,SO,IASO2_5,North,-94.7367,40.9929,Pythium Clade J,Pythium,Iowa
2012,C-IASO2_6-15,804,1,ref|HQ643342|,taxon=358102,Phytophthora sansomeana,voucher BR623,797,HQ643342,1,1576,C,IASO2,SO,IASO2_6,North,-92.85313,41.07042,Phytophthora Clade 8,Phytophthora,Iowa
2012,V-IASO2_5-57,812,1,ref|HQ643553|,taxon=115416,Pythium heterothallicum,"voucher CBS45067 	",827,HQ643553,1,1578,V,IASO2,SO,IASO2_5,North,-94.7367,40.9929,Pythium Clade I,Pythium,Iowa
